SID,DOB,DOT,Age,Sex,Location,Experimenter,Entered by,Language,Exclude,Exclude_reason,Knower_level,Counterbalance,Condition,Task,Trial_number,Task_item,Response,Correct,Counting/Number language,Notes,Exclude Trial,Exclude Trial Reason
11720-ZC2,1/16/15,1/17/20,5.002053388,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,2,3,3,1,,,,
11720-ZC2,1/16/15,1/17/20,5.002053388,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,3,8,5,0,,,,
11720-ZC2,1/16/15,1/17/20,5.002053388,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,4,6,5,0,,,,
11720-ZC2,1/16/15,1/17/20,5.002053388,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,5,10,10,1,,,,
11720-ZC2,1/16/15,1/17/20,5.002053388,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,NA,Neutral-Final Question,6,0,,,,
11720-ZC2,1/16/15,1/17/20,5.002053388,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,NA,IDK first?,0,0,,,,
11720-ZC2,1/16/15,1/17/20,5.002053388,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,NA,Memory_check_answer,10,1,,,,
11720-ZC2,1/16/15,1/17/20,5.002053388,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Highest count,NA,Raw_string,1-11,NA,NA,,,
11720-ZC2,1/16/15,1/17/20,5.002053388,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Highest count,NA,Highest_count,11,HELP,NA,,,
11720-ZC2,1/16/15,1/17/20,5.002053388,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,1,1,1,1,,,,
11720-ZC2,1/16/15,1/17/20,5.002053388,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,2,2,2,1,,,,
11720-ZC2,1/16/15,1/17/20,5.002053388,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,3,3,3,1,,,,
11720-ZC2,1/16/15,1/17/20,5.002053388,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,4,4,4,1,,,,
11720-ZC2,1/16/15,1/17/20,5.002053388,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,5,5,5,1,,,,
11720-ZC2,1/16/15,1/17/20,5.002053388,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,6,6,6,1,,,,
11720-ZC2,1/16/15,1/17/20,5.002053388,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,7,6,6,1,,,,
11720-ZC2,1/16/15,1/17/20,5.002053388,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,8,6,6,1,,,,
11720-ZC2,1/16/15,1/17/20,5.002053388,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,9,NA,,HELP,,,,
11720-ZC2,1/16/15,1/17/20,5.002053388,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,10,NA,,HELP,,,,
11720-ZC2,1/16/15,1/17/20,5.002053388,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,11,NA,,HELP,,,,
11720-ZC2,1/16/15,1/17/20,5.002053388,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,12,NA,,HELP,,,,
11720-ZC2,1/16/15,1/17/20,5.002053388,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,13,NA,,HELP,,,,
11720-ZC2,1/16/15,1/17/20,5.002053388,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,14,NA,,HELP,,,,
11720-ZC2,1/16/15,1/17/20,5.002053388,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,15,NA,,HELP,,,,
11720-ZC,4/22/16,1/17/20,3.737166324,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,Training,1,1,1,,,,
11720-ZC,4/22/16,1/17/20,3.737166324,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,Training,2,2,1,,,,
11720-ZC,4/22/16,1/17/20,3.737166324,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,1,4,4,1,,,,
11720-ZC,4/22/16,1/17/20,3.737166324,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,2,3,4,0,,,,
11720-ZC,4/22/16,1/17/20,3.737166324,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,3,8,8,1,,,,
11720-ZC,4/22/16,1/17/20,3.737166324,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,4,6,7,0,,,,
11720-ZC,4/22/16,1/17/20,3.737166324,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,5,10,9,0,,,,
11720-ZC,4/22/16,1/17/20,3.737166324,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,NA,Neutral-Final Question,IDK,0,,,,
11720-ZC,4/22/16,1/17/20,3.737166324,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,NA,IDK first?,1,0,,,,
11720-ZC,4/22/16,1/17/20,3.737166324,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,NA,Memory_check_answer,10,1,,,,
11720-ZC,4/22/16,1/17/20,3.737166324,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Highest count,NA,Raw_string,"1-19, 21-23",NA,NA,,,
11720-ZC,4/22/16,1/17/20,3.737166324,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Highest count,NA,Highest_count,23,HELP,NA,,,
11720-ZC,4/22/16,1/17/20,3.737166324,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,1,1,1,1,,,,
11720-ZC,4/22/16,1/17/20,3.737166324,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,2,2,2,1,,,,
11720-ZC,4/22/16,1/17/20,3.737166324,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,3,3,3,1,,,,
11720-ZC,4/22/16,1/17/20,3.737166324,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,4,4,4,1,,,,
11720-ZC,4/22/16,1/17/20,3.737166324,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,5,5,5,1,,,,
11720-ZC,4/22/16,1/17/20,3.737166324,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,6,6,6,1,,,,
11720-ZC,4/22/16,1/17/20,3.737166324,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,7,6,5,0,,,,
11720-ZC,4/22/16,1/17/20,3.737166324,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,8,5,5,1,,,,
11720-ZC,4/22/16,1/17/20,3.737166324,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,9,6,6,1,,,,
11720-ZC,4/22/16,1/17/20,3.737166324,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,10,NA,,HELP,,,,
11720-ZC,4/22/16,1/17/20,3.737166324,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,11,NA,,HELP,,,,
11720-ZC,4/22/16,1/17/20,3.737166324,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,12,NA,,HELP,,,,
11720-ZC,4/22/16,1/17/20,3.737166324,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,13,NA,,HELP,,,,
11720-ZC,4/22/16,1/17/20,3.737166324,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,14,NA,,HELP,,,,
11720-ZC,4/22/16,1/17/20,3.737166324,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,15,NA,,HELP,,,,
11720-EW,11/1/14,1/17/20,5.210130048,M,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Set-matching,Training,1,1,1,,,,
11720-EW,11/1/14,1/17/20,5.210130048,M,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Set-matching,Training,2,2,1,,,,
11720-EW,11/1/14,1/17/20,5.210130048,M,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Set-matching,1,3,3,1,,,,
11720-EW,11/1/14,1/17/20,5.210130048,M,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Set-matching,2,4,5,0,,,,
11720-EW,11/1/14,1/17/20,5.210130048,M,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Set-matching,3,10,9,0,,,,
11720-EW,11/1/14,1/17/20,5.210130048,M,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Set-matching,4,6,6,1,,,,
11720-EW,11/1/14,1/17/20,5.210130048,M,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Set-matching,5,8,9,0,,,,
11720-EW,11/1/14,1/17/20,5.210130048,M,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Set-matching,NA,Neutral-Final Question,8,1,,,,
11720-EW,11/1/14,1/17/20,5.210130048,M,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Set-matching,NA,IDK first?,0,0,,,,
11720-EW,11/1/14,1/17/20,5.210130048,M,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Set-matching,NA,Memory_check_answer,8,1,,,,
11720-EW,11/1/14,1/17/20,5.210130048,M,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Highest count,NA,Raw_string,"1-29, 40-65, 64-69, 90-100",NA,NA,,,
11720-EW,11/1/14,1/17/20,5.210130048,M,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Highest count,NA,Highest_count,29,HELP,NA,,,
11720-EW,11/1/14,1/17/20,5.210130048,M,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,1,3,3,1,,,,
11720-EW,11/1/14,1/17/20,5.210130048,M,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,2,4,4,1,,,,
11720-EW,11/1/14,1/17/20,5.210130048,M,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,3,5,5,1,,,,
11720-EW,11/1/14,1/17/20,5.210130048,M,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,4,6,6,1,,,,
11720-EW,11/1/14,1/17/20,5.210130048,M,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,5,6,6,1,,,,
11720-EW,11/1/14,1/17/20,5.210130048,M,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,6,6,6,1,,,,
11720-EW,11/1/14,1/17/20,5.210130048,M,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,7,NA,,HELP,,,,
11720-EW,11/1/14,1/17/20,5.210130048,M,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,8,NA,,HELP,,,,
11720-EW,11/1/14,1/17/20,5.210130048,M,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,9,NA,,HELP,,,,
11720-EW,11/1/14,1/17/20,5.210130048,M,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,10,NA,,HELP,,,,
11720-EW,11/1/14,1/17/20,5.210130048,M,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,11,NA,,HELP,,,,
11720-EW,11/1/14,1/17/20,5.210130048,M,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,12,NA,,HELP,,,,
11720-EW,11/1/14,1/17/20,5.210130048,M,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,13,NA,,HELP,,,,
11720-EW,11/1/14,1/17/20,5.210130048,M,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,14,NA,,HELP,,,,
11720-EW,11/1/14,1/17/20,5.210130048,M,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,15,NA,,HELP,,,,
11720-CG,2/17/15,1/17/20,4.914442163,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,Training,1,1,1,,,,
11720-CG,2/17/15,1/17/20,4.914442163,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,Training,2,2,1,,,,
11720-CG,2/17/15,1/17/20,4.914442163,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,1,4,4,1,,,,
11720-CG,2/17/15,1/17/20,4.914442163,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,2,3,3,1,,,,
11720-CG,2/17/15,1/17/20,4.914442163,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,3,8,15,0,,,,
11720-CG,2/17/15,1/17/20,4.914442163,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,4,6,6,1,,,,
11720-CG,2/17/15,1/17/20,4.914442163,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,5,10,15,0,,,,
11720-CG,2/17/15,1/17/20,4.914442163,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,NA,Neutral-Final Question,12,0,,,,
11720-CG,2/17/15,1/17/20,4.914442163,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,NA,IDK first?,0,0,,,,
11720-CG,2/17/15,1/17/20,4.914442163,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,NA,Memory_check_answer,10,1,,,,
11720-CG,2/17/15,1/17/20,4.914442163,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Highest count,NA,Raw_string,"1-14, 16, 11",NA,NA,,,
11720-CG,2/17/15,1/17/20,4.914442163,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Highest count,NA,Highest_count,14,HELP,NA,,,
11720-CG,2/17/15,1/17/20,4.914442163,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,1,3,3,1,,,,
11720-CG,2/17/15,1/17/20,4.914442163,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,2,4,4,1,,,,
11720-CG,2/17/15,1/17/20,4.914442163,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,3,5,5,1,,,,
11720-CG,2/17/15,1/17/20,4.914442163,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,4,6,6,1,,,,
11720-CG,2/17/15,1/17/20,4.914442163,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,5,6,6,1,,,,
11720-CG,2/17/15,1/17/20,4.914442163,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,6,6,6,1,,,,
11720-CG,2/17/15,1/17/20,4.914442163,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,7,NA,,HELP,,,,
11720-CG,2/17/15,1/17/20,4.914442163,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,8,NA,,HELP,,,,
11720-CG,2/17/15,1/17/20,4.914442163,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,9,NA,,HELP,,,,
11720-CG,2/17/15,1/17/20,4.914442163,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,10,NA,,HELP,,,,
11720-CG,2/17/15,1/17/20,4.914442163,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,11,NA,,HELP,,,,
11720-CG,2/17/15,1/17/20,4.914442163,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,12,NA,,HELP,,,,
11720-CG,2/17/15,1/17/20,4.914442163,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,13,NA,,HELP,,,,
11720-CG,2/17/15,1/17/20,4.914442163,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,14,NA,,HELP,,,,
11720-CG,2/17/15,1/17/20,4.914442163,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,15,NA,,HELP,,,,
030920-BA,4/12/15,3/9/20,4.908966461,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,Training,1,1,1,,,,
030920-BA,4/12/15,3/9/20,4.908966461,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,Training,2,2,1,,,,
030920-BA,4/12/15,3/9/20,4.908966461,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,1,3,3,1,,,,
030920-BA,4/12/15,3/9/20,4.908966461,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,2,4,4,1,1,pointed,,
030920-BA,4/12/15,3/9/20,4.908966461,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,3,10,10,1,,,,
030920-BA,4/12/15,3/9/20,4.908966461,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,4,6,5,0,,,,
030920-BA,4/12/15,3/9/20,4.908966461,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,5,8,7,0,,,,
030920-BA,4/12/15,3/9/20,4.908966461,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,NA,Neutral-Final Question,10,0,,,,
030920-BA,4/12/15,3/9/20,4.908966461,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,NA,IDK first?,0,0,,,,
030920-BA,4/12/15,3/9/20,4.908966461,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,NA,Memory_check_answer,8,1,,,,
030920-BA,4/12/15,3/9/20,4.908966461,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Highest count,NA,Raw_string,"1-15, 17-29, 20-10, 20-11, 20-12",NA,NA,,,
030920-BA,4/12/15,3/9/20,4.908966461,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Highest count,NA,Highest_count,29,HELP,NA,,,
030920-BA,4/12/15,3/9/20,4.908966461,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,1,1,1,1,,,,
030920-BA,4/12/15,3/9/20,4.908966461,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,2,2,2,1,,,,
030920-BA,4/12/15,3/9/20,4.908966461,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,3,3,3,1,1,,,
030920-BA,4/12/15,3/9/20,4.908966461,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,4,4,4,1,1,,,
030920-BA,4/12/15,3/9/20,4.908966461,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,5,5,5,1,1,,,
030920-BA,4/12/15,3/9/20,4.908966461,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,6,6,6,1,1,,,
030920-BA,4/12/15,3/9/20,4.908966461,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,7,6,6,1,1,,,
030920-BA,4/12/15,3/9/20,4.908966461,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,8,NA,,HELP,,,,
030920-BA,4/12/15,3/9/20,4.908966461,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,9,NA,,HELP,,,,
030920-BA,4/12/15,3/9/20,4.908966461,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,10,NA,,HELP,,,,
030920-BA,4/12/15,3/9/20,4.908966461,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,11,NA,,HELP,,,,
030920-BA,4/12/15,3/9/20,4.908966461,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,12,NA,,HELP,,,,
030920-BA,4/12/15,3/9/20,4.908966461,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,13,NA,,HELP,,,,
030920-BA,4/12/15,3/9/20,4.908966461,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,14,NA,,HELP,,,,
030920-BA,4/12/15,3/9/20,4.908966461,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,15,NA,,HELP,,,,
030920-C2,6/16/15,3/9/20,4.73100616,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,B,NEUTRAL,Set-matching,Training,1,1,1,,,,
030920-C2,6/16/15,3/9/20,4.73100616,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,B,NEUTRAL,Set-matching,Training,2,2,1,,,,
030920-C2,6/16/15,3/9/20,4.73100616,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,B,NEUTRAL,Set-matching,1,4,4,1,,,,
030920-C2,6/16/15,3/9/20,4.73100616,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,B,NEUTRAL,Set-matching,2,3,3,1,,,,
030920-C2,6/16/15,3/9/20,4.73100616,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,B,NEUTRAL,Set-matching,3,8,9,0,,,,
030920-C2,6/16/15,3/9/20,4.73100616,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,B,NEUTRAL,Set-matching,4,6,6,1,,,,
030920-C2,6/16/15,3/9/20,4.73100616,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,B,NEUTRAL,Set-matching,5,10,12,0,,,,
030920-C2,6/16/15,3/9/20,4.73100616,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,B,NEUTRAL,Set-matching,NA,Neutral-Final Question,1,0,,,,
030920-C2,6/16/15,3/9/20,4.73100616,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,B,NEUTRAL,Set-matching,NA,IDK first?,0,0,,,,
030920-C2,6/16/15,3/9/20,4.73100616,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,B,NEUTRAL,Set-matching,NA,Memory_check_answer,10,1,,,,
030920-C2,6/16/15,3/9/20,4.73100616,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,B,NEUTRAL,Highest count,NA,Raw_string,"1-39, 41-59, 90-100",NA,NA,,,
030920-C2,6/16/15,3/9/20,4.73100616,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,B,NEUTRAL,Highest count,NA,Highest_count,59,HELP,NA,,,
030920-C2,6/16/15,3/9/20,4.73100616,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,1,1,1,1,,,,
030920-C2,6/16/15,3/9/20,4.73100616,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,2,2,2,1,,,,
030920-C2,6/16/15,3/9/20,4.73100616,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,3,3,3,1,,,,
030920-C2,6/16/15,3/9/20,4.73100616,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,4,4,4,1,,,,
030920-C2,6/16/15,3/9/20,4.73100616,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,5,5,5,1,,,,
030920-C2,6/16/15,3/9/20,4.73100616,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,6,6,6,1,,,,
030920-C2,6/16/15,3/9/20,4.73100616,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,7,6,6,1,,,,
030920-C2,6/16/15,3/9/20,4.73100616,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,8,NA,,HELP,,,,
030920-C2,6/16/15,3/9/20,4.73100616,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,9,NA,,HELP,,,,
030920-C2,6/16/15,3/9/20,4.73100616,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,10,NA,,HELP,,,,
030920-C2,6/16/15,3/9/20,4.73100616,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,11,NA,,HELP,,,,
030920-C2,6/16/15,3/9/20,4.73100616,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,12,NA,,HELP,,,,
030920-C2,6/16/15,3/9/20,4.73100616,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,13,NA,,HELP,,,,
030920-C2,6/16/15,3/9/20,4.73100616,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,14,NA,,HELP,,,,
030920-C2,6/16/15,3/9/20,4.73100616,F,Our Savior's Lutheran,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,15,NA,,HELP,,,,
030920-JD,1/14/16,3/9/20,4.150581793,M,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,Training,1,1,1,,,,
030920-JD,1/14/16,3/9/20,4.150581793,M,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,Training,2,2,1,,,,
030920-JD,1/14/16,3/9/20,4.150581793,M,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,1,3,3,1,,,,
030920-JD,1/14/16,3/9/20,4.150581793,M,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,2,4,4,1,,,,
030920-JD,1/14/16,3/9/20,4.150581793,M,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,3,10,9,0,,,,
030920-JD,1/14/16,3/9/20,4.150581793,M,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,4,6,6,1,,,,
030920-JD,1/14/16,3/9/20,4.150581793,M,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,5,8,9,0,,,,
030920-JD,1/14/16,3/9/20,4.150581793,M,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,NA,Neutral-Final Question,7,0,,,,
030920-JD,1/14/16,3/9/20,4.150581793,M,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,NA,IDK first?,0,0,,,,
030920-JD,1/14/16,3/9/20,4.150581793,M,Our Savior's Lutheran,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,NA,Memory_check_answer,8,1,,,,
