SID,Age,Sex,Experimenter,Entered by,Language,Exclude,Exclude_reason,Knower_level,Counterbalance,Condition,Task,Trial_number,Task_item,Response,Correct,Counting/Number language,Notes
112219-E,4.613278576,M,AY,RMS,English,0,,CP,A,SHARING,Set-matching,1,3,3,1,0,
112219-E,4.613278576,M,AY,RMS,English,0,,CP,A,SHARING,Set-matching,2,4,4,1,0,
112219-E,4.613278576,M,AY,RMS,English,0,,CP,A,SHARING,Set-matching,3,10,10,1,0,
112219-E,4.613278576,M,AY,RMS,English,0,,CP,A,SHARING,Set-matching,4,6,6,1,0,
112219-E,4.613278576,M,AY,RMS,English,0,,CP,A,SHARING,Set-matching,5,8,10,0,0,
112219-E,4.613278576,M,AY,RMS,English,0,,CP,A,SHARING,Highest count,NA,Raw_string,Jan-49,NA,NA,
112219-E,4.613278576,M,AY,RMS,English,0,,CP,A,SHARING,Highest count,NA,Highest_count,49,NA,NA,
112219-E,4.613278576,M,AY,RMS,English,0,,CP,A,SHARING,Give_N,1,1,1,1,,
112219-E,4.613278576,M,AY,RMS,English,0,,CP,A,SHARING,Give_N,2,2,2,1,,
112219-E,4.613278576,M,AY,RMS,English,0,,CP,A,SHARING,Give_N,3,3,3,1,,
112219-E,4.613278576,M,AY,RMS,English,0,,CP,A,SHARING,Give_N,4,4,4,1,,
112219-E,4.613278576,M,AY,RMS,English,0,,CP,A,SHARING,Give_N,5,5,5,1,,
112219-E,4.613278576,M,AY,RMS,English,0,,CP,A,SHARING,Give_N,6,6,6,1,,
112219-E,4.613278576,M,AY,RMS,English,0,,CP,A,SHARING,Give_N,7,6,6,1,,
112219-E,4.613278576,M,AY,RMS,English,0,,CP,A,SHARING,Give_N,8,6,6,1,,
112219-E,4.613278576,M,AY,RMS,English,0,,CP,A,SHARING,Give_N,9,NA,,HELP,,
112219-E,4.613278576,M,AY,RMS,English,0,,CP,A,SHARING,Give_N,10,NA,,HELP,,
112219-E,4.613278576,M,AY,RMS,English,0,,CP,A,SHARING,Give_N,11,NA,,HELP,,
112219-E,4.613278576,M,AY,RMS,English,0,,CP,A,SHARING,Give_N,12,NA,,HELP,,
112219-E,4.613278576,M,AY,RMS,English,0,,CP,A,SHARING,Give_N,13,NA,,HELP,,
112219-E,4.613278576,M,AY,RMS,English,0,,CP,A,SHARING,Give_N,14,NA,,HELP,,
112219-E,4.613278576,M,AY,RMS,English,0,,CP,A,SHARING,Give_N,15,NA,,HELP,,
112319-NM,3.707049966,F,AY,AY,English,0,,CP,B,SHARING,Set-matching,Training,2,2,1,0,
112319-NM,3.707049966,F,AY,AY,English,0,,CP,B,SHARING,Set-matching,1,4,2,0,0,
112319-NM,3.707049966,F,AY,AY,English,0,,CP,B,SHARING,Set-matching,2,3,2,0,0,
112319-NM,3.707049966,F,AY,AY,English,0,,CP,B,SHARING,Set-matching,3,8,5,0,0,
112319-NM,3.707049966,F,AY,AY,English,0,,CP,B,SHARING,Set-matching,4,6,6,1,0,
112319-NM,3.707049966,F,AY,AY,English,0,,CP,B,SHARING,Set-matching,5,10,7,0,0,
112319-NM,3.707049966,F,AY,AY,English,0,,CP,B,SHARING,Highest count,NA,Raw_string,29-Jan,NA,NA,
112319-NM,3.707049966,F,AY,AY,English,0,,CP,B,SHARING,Highest count,NA,Highest_count,29,NA,NA,data from 104b
112319-NM,3.707049966,F,AY,AY,English,0,,CP,B,SHARING,Give_N,1,1,1,1,,data from 104b
112319-NM,3.707049966,F,AY,AY,English,0,,CP,B,SHARING,Give_N,2,2,2,1,,
112319-NM,3.707049966,F,AY,AY,English,0,,CP,B,SHARING,Give_N,3,3,3,1,,
112319-NM,3.707049966,F,AY,AY,English,0,,CP,B,SHARING,Give_N,4,4,4,1,,
112319-NM,3.707049966,F,AY,AY,English,0,,CP,B,SHARING,Give_N,5,5,5,1,,
112319-NM,3.707049966,F,AY,AY,English,0,,CP,B,SHARING,Give_N,6,6,6,1,,
112319-NM,3.707049966,F,AY,AY,English,0,,CP,B,SHARING,Give_N,7,NA,,HELP,,
112319-NM,3.707049966,F,AY,AY,English,0,,CP,B,SHARING,Give_N,8,NA,,HELP,,
112319-NM,3.707049966,F,AY,AY,English,0,,CP,B,SHARING,Give_N,9,NA,,HELP,,
112319-NM,3.707049966,F,AY,AY,English,0,,CP,B,SHARING,Give_N,10,NA,,HELP,,
112319-NM,3.707049966,F,AY,AY,English,0,,CP,B,SHARING,Give_N,11,NA,,HELP,,
112319-NM,3.707049966,F,AY,AY,English,0,,CP,B,SHARING,Give_N,12,NA,,HELP,,
112319-NM,3.707049966,F,AY,AY,English,0,,CP,B,SHARING,Give_N,13,NA,,HELP,,
112319-NM,3.707049966,F,AY,AY,English,0,,CP,B,SHARING,Give_N,14,NA,,HELP,,
112319-NM,3.707049966,F,AY,AY,English,0,,CP,B,SHARING,Give_N,15,NA,,HELP,,
112319-LM,3.707049966,F,AY,AY,English,0,,4,B,SHARING,Set-matching,Training,2,2,1,0,
112319-LM,3.707049966,F,AY,AY,English,0,,4,B,SHARING,Set-matching,1,4,3,0,0,
112319-LM,3.707049966,F,AY,AY,English,0,,4,B,SHARING,Set-matching,2,3,3,1,0,
112319-LM,3.707049966,F,AY,AY,English,0,,4,B,SHARING,Set-matching,3,8,6,0,0,
112319-LM,3.707049966,F,AY,AY,English,0,,4,B,SHARING,Set-matching,4,6,7,0,0,
112319-LM,3.707049966,F,AY,AY,English,0,,4,B,SHARING,Set-matching,5,10,10,1,0,
112319-LM,3.707049966,F,AY,AY,English,0,,4,B,SHARING,Highest count,NA,Raw_string,"1-29, error 29-11",NA,,data from 104b
112319-LM,3.707049966,F,AY,AY,English,0,,4,B,SHARING,Highest count,NA,Highest_count,29,NA,NA,
112319-LM,3.707049966,F,AY,AY,English,0,,4,B,SHARING,Give_N,1,1,1,1,,data from 104b
112319-LM,3.707049966,F,AY,AY,English,0,,4,B,SHARING,Give_N,2,2,2,1,,
112319-LM,3.707049966,F,AY,AY,English,0,,4,B,SHARING,Give_N,3,3,3,1,,
112319-LM,3.707049966,F,AY,AY,English,0,,4,B,SHARING,Give_N,4,4,5,0,,
112319-LM,3.707049966,F,AY,AY,English,0,,4,B,SHARING,Give_N,5,3,3,1,,
112319-LM,3.707049966,F,AY,AY,English,0,,4,B,SHARING,Give_N,6,4,4,1,,
112319-LM,3.707049966,F,AY,AY,English,0,,4,B,SHARING,Give_N,7,5,5,1,,
112319-LM,3.707049966,F,AY,AY,English,0,,4,B,SHARING,Give_N,8,6,5,0,,
112319-LM,3.707049966,F,AY,AY,English,0,,4,B,SHARING,Give_N,9,5,5,1,,
112319-LM,3.707049966,F,AY,AY,English,0,,4,B,SHARING,Give_N,10,4,4,1,,
112319-LM,3.707049966,F,AY,AY,English,0,,4,B,SHARING,Give_N,11,NA,,HELP,,
112319-LM,3.707049966,F,AY,AY,English,0,,4,B,SHARING,Give_N,12,NA,,HELP,,
112319-LM,3.707049966,F,AY,AY,English,0,,4,B,SHARING,Give_N,13,NA,,HELP,,
112319-LM,3.707049966,F,AY,AY,English,0,,4,B,SHARING,Give_N,14,NA,,HELP,,
112319-LM,3.707049966,F,AY,AY,English,0,,4,B,SHARING,Give_N,15,NA,,HELP,,
112319-A,4.971937029,F,AY,AY,English,0,,CP,B,SHARING,Set-matching,Training,2,2,1,0,
112319-A,4.971937029,F,AY,AY,English,0,,CP,B,SHARING,Set-matching,1,4,4,1,0,
112319-A,4.971937029,F,AY,AY,English,0,,CP,B,SHARING,Set-matching,2,3,4,0,0,
112319-A,4.971937029,F,AY,AY,English,0,,CP,B,SHARING,Set-matching,3,8,5,0,0,
112319-A,4.971937029,F,AY,AY,English,0,,CP,B,SHARING,Set-matching,4,6,8,0,0,
112319-A,4.971937029,F,AY,AY,English,0,,CP,B,SHARING,Set-matching,5,10,10,1,0,
112319-A,4.971937029,F,AY,AY,English,0,,CP,B,SHARING,Highest count,NA,Raw_string,10-Jan,NA,NA,
112319-A,4.971937029,F,AY,AY,English,0,,CP,B,SHARING,Highest count,NA,Highest_count,10,NA,NA,
112319-A,4.971937029,F,AY,AY,English,0,,CP,B,SHARING,Give_N,1,1,1,1,,
112319-A,4.971937029,F,AY,AY,English,0,,CP,B,SHARING,Give_N,2,2,2,1,,
112319-A,4.971937029,F,AY,AY,English,0,,CP,B,SHARING,Give_N,3,3,3,1,1,
112319-A,4.971937029,F,AY,AY,English,0,,CP,B,SHARING,Give_N,4,4,4,1,,
112319-A,4.971937029,F,AY,AY,English,0,,CP,B,SHARING,Give_N,5,5,5,1,,
112319-A,4.971937029,F,AY,AY,English,0,,CP,B,SHARING,Give_N,6,6,6,1,1,
112319-A,4.971937029,F,AY,AY,English,0,,CP,B,SHARING,Give_N,7,6,6,1,1,
112319-A,4.971937029,F,AY,AY,English,0,,CP,B,SHARING,Give_N,8,6,6,1,1,
112319-A,4.971937029,F,AY,AY,English,0,,CP,B,SHARING,Give_N,9,NA,,HELP,,
112319-A,4.971937029,F,AY,AY,English,0,,CP,B,SHARING,Give_N,10,NA,,HELP,,
112319-A,4.971937029,F,AY,AY,English,0,,CP,B,SHARING,Give_N,11,NA,,HELP,,
112319-A,4.971937029,F,AY,AY,English,0,,CP,B,SHARING,Give_N,12,NA,,HELP,,
112319-A,4.971937029,F,AY,AY,English,0,,CP,B,SHARING,Give_N,13,NA,,HELP,,
112319-A,4.971937029,F,AY,AY,English,0,,CP,B,SHARING,Give_N,14,NA,,HELP,,
112319-A,4.971937029,F,AY,AY,English,0,,CP,B,SHARING,Give_N,15,NA,,HELP,,
112319-LD,4.640657084,M,AY,AY,English,0,,CP,B,SHARING,Set-matching,Training,2,2,1,0,
112319-LD,4.640657084,M,AY,AY,English,0,,CP,B,SHARING,Set-matching,1,4,4,1,0,
112319-LD,4.640657084,M,AY,AY,English,0,,CP,B,SHARING,Set-matching,2,3,3,1,0,
112319-LD,4.640657084,M,AY,AY,English,0,,CP,B,SHARING,Set-matching,3,8,8,1,0,
112319-LD,4.640657084,M,AY,AY,English,0,,CP,B,SHARING,Set-matching,4,6,6,1,0,
112319-LD,4.640657084,M,AY,AY,English,0,,CP,B,SHARING,Set-matching,5,10,10,1,0,
112319-LD,4.640657084,M,AY,AY,English,0,,CP,B,SHARING,Highest count,NA,Raw_string,"1-10, 11-20",NA,NA,
112319-LD,4.640657084,M,AY,AY,English,0,,CP,B,SHARING,Highest count,NA,Highest_count,20,NA,NA,
112319-LD,4.640657084,M,AY,AY,English,0,,CP,B,SHARING,Give_N,1,1,1,1,,
112319-LD,4.640657084,M,AY,AY,English,0,,CP,B,SHARING,Give_N,2,2,2,1,1,
112319-LD,4.640657084,M,AY,AY,English,0,,CP,B,SHARING,Give_N,3,3,3,1,1,
112319-LD,4.640657084,M,AY,AY,English,0,,CP,B,SHARING,Give_N,4,4,4,1,1,
112319-LD,4.640657084,M,AY,AY,English,0,,CP,B,SHARING,Give_N,5,5,5,1,1,
112319-LD,4.640657084,M,AY,AY,English,0,,CP,B,SHARING,Give_N,6,6,6,1,1,
112319-LD,4.640657084,M,AY,AY,English,0,,CP,B,SHARING,Give_N,7,6,6,1,1,
112319-LD,4.640657084,M,AY,AY,English,0,,CP,B,SHARING,Give_N,8,6,6,1,1,
112319-LD,4.640657084,M,AY,AY,English,0,,CP,B,SHARING,Give_N,9,NA,,HELP,,
112319-LD,4.640657084,M,AY,AY,English,0,,CP,B,SHARING,Give_N,10,NA,,HELP,,
112319-LD,4.640657084,M,AY,AY,English,0,,CP,B,SHARING,Give_N,11,NA,,HELP,,
112319-LD,4.640657084,M,AY,AY,English,0,,CP,B,SHARING,Give_N,12,NA,,HELP,,
112319-LD,4.640657084,M,AY,AY,English,0,,CP,B,SHARING,Give_N,13,NA,,HELP,,
112319-LD,4.640657084,M,AY,AY,English,0,,CP,B,SHARING,Give_N,14,NA,,HELP,,
112319-LD,4.640657084,M,AY,AY,English,0,,CP,B,SHARING,Give_N,15,NA,,HELP,,
112319-J,3.208761123,M,AY,AY,English,0,,2,A,SHARING,Set-matching,Training,2,2,1,0,
112319-J,3.208761123,M,AY,AY,English,0,,2,A,SHARING,Set-matching,1,3,1,0,0,
112319-J,3.208761123,M,AY,AY,English,0,,2,A,SHARING,Set-matching,2,4,3,0,0,
112319-J,3.208761123,M,AY,AY,English,0,,2,A,SHARING,Set-matching,3,10,2,0,0,
112319-J,3.208761123,M,AY,AY,English,0,,2,A,SHARING,Set-matching,4,6,3,0,0,
112319-J,3.208761123,M,AY,AY,English,0,,2,A,SHARING,Set-matching,5,8,4,0,0,
112319-J,3.208761123,M,AY,AY,English,0,,2,A,SHARING,Highest count,NA,Raw_string,"1-5, 3",NA,NA,data from 104b
112319-J,3.208761123,M,AY,AY,English,0,,2,A,SHARING,Highest count,NA,Highest_count,5,NA,NA,
112319-J,3.208761123,M,AY,AY,English,0,,2,A,SHARING,Give_N,1,1,1,1,,data from 104b
112319-J,3.208761123,M,AY,AY,English,0,,2,A,SHARING,Give_N,2,2,2,1,,
112319-J,3.208761123,M,AY,AY,English,0,,2,A,SHARING,Give_N,3,3,3,1,,
112319-J,3.208761123,M,AY,AY,English,0,,2,A,SHARING,Give_N,4,4,5,0,,
112319-J,3.208761123,M,AY,AY,English,0,,2,A,SHARING,Give_N,5,3,5,0,,
112319-J,3.208761123,M,AY,AY,English,0,,2,A,SHARING,Give_N,6,2,6,0,,
112319-J,3.208761123,M,AY,AY,English,0,,2,A,SHARING,Give_N,7,1,1,1,,
112319-J,3.208761123,M,AY,AY,English,0,,2,A,SHARING,Give_N,8,2,2,1,,
112319-J,3.208761123,M,AY,AY,English,0,,2,A,SHARING,Give_N,9,3,4,0,,
112319-J,3.208761123,M,AY,AY,English,0,,2,A,SHARING,Give_N,10,NA,,HELP,,
112319-J,3.208761123,M,AY,AY,English,0,,2,A,SHARING,Give_N,11,NA,,HELP,,
112319-J,3.208761123,M,AY,AY,English,0,,2,A,SHARING,Give_N,12,NA,,HELP,,
112319-J,3.208761123,M,AY,AY,English,0,,2,A,SHARING,Give_N,13,NA,,HELP,,
112319-J,3.208761123,M,AY,AY,English,0,,2,A,SHARING,Give_N,14,NA,,HELP,,
112319-J,3.208761123,M,AY,AY,English,0,,2,A,SHARING,Give_N,15,NA,,HELP,,
112319-LW,3.422313484,F,AY,AY,English,0,,1,A,SHARING,Set-matching,Training,2,2,1,0,
112319-LW,3.422313484,F,AY,AY,English,0,,1,A,SHARING,Set-matching,1,3,3,1,0,
112319-LW,3.422313484,F,AY,AY,English,0,,1,A,SHARING,Set-matching,2,4,4,1,1,
112319-LW,3.422313484,F,AY,AY,English,0,,1,A,SHARING,Set-matching,3,10,9,0,1,
112319-LW,3.422313484,F,AY,AY,English,0,,1,A,SHARING,Set-matching,4,6,8,0,1,
112319-LW,3.422313484,F,AY,AY,English,0,,1,A,SHARING,Set-matching,5,8,7,0,1,
112319-LW,3.422313484,F,AY,AY,English,0,,1,A,SHARING,Highest count,NA,Raw_string,7-Jan,NA,NA,data from 104b
112319-LW,3.422313484,F,AY,AY,English,0,,1,A,SHARING,Highest count,NA,Highest_count,7,NA,NA,
112319-LW,3.422313484,F,AY,AY,English,0,,1,A,SHARING,Give_N,1,1,1,1,,data from 104b
112319-LW,3.422313484,F,AY,AY,English,0,,1,A,SHARING,Give_N,2,2,2,1,,
112319-LW,3.422313484,F,AY,AY,English,0,,1,A,SHARING,Give_N,3,3,4,0,,
112319-LW,3.422313484,F,AY,AY,English,0,,1,A,SHARING,Give_N,4,2,4,0,,
112319-LW,3.422313484,F,AY,AY,English,0,,1,A,SHARING,Give_N,5,1,1,1,,
112319-LW,3.422313484,F,AY,AY,English,0,,1,A,SHARING,Give_N,6,2,2,1,,
112319-LW,3.422313484,F,AY,AY,English,0,,1,A,SHARING,Give_N,7,3,2,0,,
112319-LW,3.422313484,F,AY,AY,English,0,,1,A,SHARING,Give_N,8,NA,,HELP,,
112319-LW,3.422313484,F,AY,AY,English,0,,1,A,SHARING,Give_N,9,NA,,HELP,,
112319-LW,3.422313484,F,AY,AY,English,0,,1,A,SHARING,Give_N,10,NA,,HELP,,
112319-LW,3.422313484,F,AY,AY,English,0,,1,A,SHARING,Give_N,11,NA,,HELP,,
112319-LW,3.422313484,F,AY,AY,English,0,,1,A,SHARING,Give_N,12,NA,,HELP,,
112319-LW,3.422313484,F,AY,AY,English,0,,1,A,SHARING,Give_N,13,NA,,HELP,,
112319-LW,3.422313484,F,AY,AY,English,0,,1,A,SHARING,Give_N,14,NA,,HELP,,
112319-LW,3.422313484,F,AY,AY,English,0,,1,A,SHARING,Give_N,15,NA,,HELP,,
112319-E,5.541409993,F,AY,AY,English,1,Out of age range,CP,B,SHARING,Set-matching,Training,2,2,1,0,
112319-E,5.541409993,F,AY,AY,English,1,Out of age range,CP,B,SHARING,Set-matching,1,4,4,1,1,
112319-E,5.541409993,F,AY,AY,English,1,Out of age range,CP,B,SHARING,Set-matching,2,3,3,1,0,
112319-E,5.541409993,F,AY,AY,English,1,Out of age range,CP,B,SHARING,Set-matching,3,8,8,1,0,
112319-E,5.541409993,F,AY,AY,English,1,Out of age range,CP,B,SHARING,Set-matching,4,6,6,1,1,
112319-E,5.541409993,F,AY,AY,English,1,Out of age range,CP,B,SHARING,Set-matching,5,10,10,1,1,
112319-E,5.541409993,F,AY,AY,English,1,Out of age range,CP,B,SHARING,Highest count,NA,Raw_string,"1-29, 30-39, 71-79",NA,NA,
112319-E,5.541409993,F,AY,AY,English,1,Out of age range,CP,B,SHARING,Highest count,NA,Highest_count,39,NA,NA,
112319-E,5.541409993,F,AY,AY,English,1,Out of age range,CP,B,SHARING,Give_N,1,1,1,1,,
112319-E,5.541409993,F,AY,AY,English,1,Out of age range,CP,B,SHARING,Give_N,2,2,2,1,,
112319-E,5.541409993,F,AY,AY,English,1,Out of age range,CP,B,SHARING,Give_N,3,3,3,1,,
112319-E,5.541409993,F,AY,AY,English,1,Out of age range,CP,B,SHARING,Give_N,4,4,4,1,1,
112319-E,5.541409993,F,AY,AY,English,1,Out of age range,CP,B,SHARING,Give_N,5,5,5,1,,
112319-E,5.541409993,F,AY,AY,English,1,Out of age range,CP,B,SHARING,Give_N,6,6,6,1,,
112319-E,5.541409993,F,AY,AY,English,1,Out of age range,CP,B,SHARING,Give_N,7,6,5,0,,
112319-E,5.541409993,F,AY,AY,English,1,Out of age range,CP,B,SHARING,Give_N,8,5,5,1,1,
112319-E,5.541409993,F,AY,AY,English,1,Out of age range,CP,B,SHARING,Give_N,9,6,6,1,,
112319-E,5.541409993,F,AY,AY,English,1,Out of age range,CP,B,SHARING,Give_N,10,6,6,1,,
112319-E,5.541409993,F,AY,AY,English,1,Out of age range,CP,B,SHARING,Give_N,11,NA,,HELP,,
112319-E,5.541409993,F,AY,AY,English,1,Out of age range,CP,B,SHARING,Give_N,12,NA,,HELP,,
112319-E,5.541409993,F,AY,AY,English,1,Out of age range,CP,B,SHARING,Give_N,13,NA,,HELP,,
112319-E,5.541409993,F,AY,AY,English,1,Out of age range,CP,B,SHARING,Give_N,14,NA,,HELP,,
112319-E,5.541409993,F,AY,AY,English,1,Out of age range,CP,B,SHARING,Give_N,15,NA,,HELP,,
102619-NI,4.082135524,F,EL,NS,English,0,,CP,B,SHARING,Set-matching,Training,2,2,1,0,
102619-NI,4.082135524,F,EL,NS,English,0,,CP,B,SHARING,Set-matching,1,4,3,0,0,
102619-NI,4.082135524,F,EL,NS,English,0,,CP,B,SHARING,Set-matching,2,3,3,1,0,
102619-NI,4.082135524,F,EL,NS,English,0,,CP,B,SHARING,Set-matching,3,8,10,0,0,
102619-NI,4.082135524,F,EL,NS,English,0,,CP,B,SHARING,Set-matching,4,6,9,0,0,
102619-NI,4.082135524,F,EL,NS,English,0,,CP,B,SHARING,Set-matching,5,10,12,0,0,
102619-NI,4.082135524,F,EL,NS,English,0,,CP,B,SHARING,Highest count,NA,Raw_string,12-Jan,NA,NA,
102619-NI,4.082135524,F,EL,NS,English,0,,CP,B,SHARING,Highest count,NA,Highest_count,12,NA,NA,
102619-NI,4.082135524,F,EL,NS,English,0,,CP,B,SHARING,Give_N,1,1,1,1,,
102619-NI,4.082135524,F,EL,NS,English,0,,CP,B,SHARING,Give_N,2,2,2,1,,
102619-NI,4.082135524,F,EL,NS,English,0,,CP,B,SHARING,Give_N,3,3,3,1,,
102619-NI,4.082135524,F,EL,NS,English,0,,CP,B,SHARING,Give_N,4,4,4,1,,
102619-NI,4.082135524,F,EL,NS,English,0,,CP,B,SHARING,Give_N,5,5,4,0,,
102619-NI,4.082135524,F,EL,NS,English,0,,CP,B,SHARING,Give_N,6,4,4,1,,
102619-NI,4.082135524,F,EL,NS,English,0,,CP,B,SHARING,Give_N,7,5,5,1,,
102619-NI,4.082135524,F,EL,NS,English,0,,CP,B,SHARING,Give_N,8,6,6,1,,
102619-NI,4.082135524,F,EL,NS,English,0,,CP,B,SHARING,Give_N,9,6,6,1,,
102619-NI,4.082135524,F,EL,NS,English,0,,CP,B,SHARING,Give_N,10,6,6,1,,
102619-NI,4.082135524,F,EL,NS,English,0,,CP,B,SHARING,Give_N,11,NA,,HELP,,
102619-NI,4.082135524,F,EL,NS,English,0,,CP,B,SHARING,Give_N,12,NA,,HELP,,
102619-NI,4.082135524,F,EL,NS,English,0,,CP,B,SHARING,Give_N,13,NA,,HELP,,
102619-NI,4.082135524,F,EL,NS,English,0,,CP,B,SHARING,Give_N,14,NA,,HELP,,
102619-NI,4.082135524,F,EL,NS,English,0,,CP,B,SHARING,Give_N,15,NA,,HELP,,
102619-DR,5.371663244,F,EL,HY,English,1,Out of age range,CP,A,SHARING,Set-matching,Training,2,NA,NA,0,
102619-DR,5.371663244,F,EL,HY,English,1,Out of age range,CP,A,SHARING,Set-matching,1,3,3,1,0,
102619-DR,5.371663244,F,EL,HY,English,1,Out of age range,CP,A,SHARING,Set-matching,2,4,4,1,0,
102619-DR,5.371663244,F,EL,HY,English,1,Out of age range,CP,A,SHARING,Set-matching,3,10,10,1,0,
102619-DR,5.371663244,F,EL,HY,English,1,Out of age range,CP,A,SHARING,Set-matching,4,6,6,1,0,
102619-DR,5.371663244,F,EL,HY,English,1,Out of age range,CP,A,SHARING,Set-matching,5,8,7,0,0,
102619-DR,5.371663244,F,EL,HY,English,1,Out of age range,CP,A,SHARING,Highest count,NA,Raw_string,"1-37, 90-99, 50-59, 50-59, 34-39, 50-59",NA,NA,
102619-DR,5.371663244,F,EL,HY,English,1,Out of age range,CP,A,SHARING,Highest count,NA,Highest_count,37,NA,NA,
102619-DR,5.371663244,F,EL,HY,English,1,Out of age range,CP,A,SHARING,Give_N,1,1,1,1,,
102619-DR,5.371663244,F,EL,HY,English,1,Out of age range,CP,A,SHARING,Give_N,2,2,2,1,,
102619-DR,5.371663244,F,EL,HY,English,1,Out of age range,CP,A,SHARING,Give_N,3,3,3,1,,
102619-DR,5.371663244,F,EL,HY,English,1,Out of age range,CP,A,SHARING,Give_N,4,4,4,1,,
102619-DR,5.371663244,F,EL,HY,English,1,Out of age range,CP,A,SHARING,Give_N,5,5,5,1,,
102619-DR,5.371663244,F,EL,HY,English,1,Out of age range,CP,A,SHARING,Give_N,6,6,6,1,,
102619-DR,5.371663244,F,EL,HY,English,1,Out of age range,CP,A,SHARING,Give_N,7,6,6,1,,
102619-DR,5.371663244,F,EL,HY,English,1,Out of age range,CP,A,SHARING,Give_N,8,6,6,1,,
102619-DR,5.371663244,F,EL,HY,English,1,Out of age range,CP,A,SHARING,Give_N,9,NA,,HELP,,
102619-DR,5.371663244,F,EL,HY,English,1,Out of age range,CP,A,SHARING,Give_N,10,NA,,HELP,,
102619-DR,5.371663244,F,EL,HY,English,1,Out of age range,CP,A,SHARING,Give_N,11,NA,,HELP,,
102619-DR,5.371663244,F,EL,HY,English,1,Out of age range,CP,A,SHARING,Give_N,12,NA,,HELP,,
102619-DR,5.371663244,F,EL,HY,English,1,Out of age range,CP,A,SHARING,Give_N,13,NA,,HELP,,
102619-DR,5.371663244,F,EL,HY,English,1,Out of age range,CP,A,SHARING,Give_N,14,NA,,HELP,,
102619-DR,5.371663244,F,EL,HY,English,1,Out of age range,CP,A,SHARING,Give_N,15,NA,,HELP,,
112419-V,5.968514716,F,OM,OM,English,1,Out of age range,CP,B,SHARING,Set-matching,Training,2,2,1,0,
112419-V,5.968514716,F,OM,OM,English,1,Out of age range,CP,B,SHARING,Set-matching,1,4,4,1,0,
112419-V,5.968514716,F,OM,OM,English,1,Out of age range,CP,B,SHARING,Set-matching,2,3,3,1,0,
112419-V,5.968514716,F,OM,OM,English,1,Out of age range,CP,B,SHARING,Set-matching,3,8,8,1,0,
112419-V,5.968514716,F,OM,OM,English,1,Out of age range,CP,B,SHARING,Set-matching,4,6,6,1,0,
112419-V,5.968514716,F,OM,OM,English,1,Out of age range,CP,B,SHARING,Set-matching,5,10,10,1,0,
112419-V,5.968514716,F,OM,OM,English,1,Out of age range,CP,B,SHARING,Highest count,NA,Raw_string,"1-29, 30-45, 50-58, 60-100",NA,NA,
112419-V,5.968514716,F,OM,OM,English,1,Out of age range,CP,B,SHARING,Highest count,NA,Highest_count,100,NA,NA,
112419-V,5.968514716,F,OM,OM,English,1,Out of age range,CP,B,SHARING,Give_N,1,1,1,1,,
112419-V,5.968514716,F,OM,OM,English,1,Out of age range,CP,B,SHARING,Give_N,2,2,2,1,,
112419-V,5.968514716,F,OM,OM,English,1,Out of age range,CP,B,SHARING,Give_N,3,3,3,1,,
112419-V,5.968514716,F,OM,OM,English,1,Out of age range,CP,B,SHARING,Give_N,4,4,4,1,,
112419-V,5.968514716,F,OM,OM,English,1,Out of age range,CP,B,SHARING,Give_N,5,5,5,1,,
112419-V,5.968514716,F,OM,OM,English,1,Out of age range,CP,B,SHARING,Give_N,6,6,6,1,,
112419-V,5.968514716,F,OM,OM,English,1,Out of age range,CP,B,SHARING,Give_N,7,6,6,1,,
112419-V,5.968514716,F,OM,OM,English,1,Out of age range,CP,B,SHARING,Give_N,8,NA,,HELP,,
112419-V,5.968514716,F,OM,OM,English,1,Out of age range,CP,B,SHARING,Give_N,9,NA,,HELP,,
112419-V,5.968514716,F,OM,OM,English,1,Out of age range,CP,B,SHARING,Give_N,10,NA,,HELP,,
112419-V,5.968514716,F,OM,OM,English,1,Out of age range,CP,B,SHARING,Give_N,11,NA,,HELP,,
112419-V,5.968514716,F,OM,OM,English,1,Out of age range,CP,B,SHARING,Give_N,12,NA,,HELP,,
112419-V,5.968514716,F,OM,OM,English,1,Out of age range,CP,B,SHARING,Give_N,13,NA,,HELP,,
112419-V,5.968514716,F,OM,OM,English,1,Out of age range,CP,B,SHARING,Give_N,14,NA,,HELP,,
112419-V,5.968514716,F,OM,OM,English,1,Out of age range,CP,B,SHARING,Give_N,15,NA,,HELP,,
112419-C,4.375085558,F,OM,OM,English,0,,CP,A,SHARING,Set-matching,Training,2,2,1,0,
112419-C,4.375085558,F,OM,OM,English,0,,CP,A,SHARING,Set-matching,1,3,3,1,0,
112419-C,4.375085558,F,OM,OM,English,0,,CP,A,SHARING,Set-matching,2,4,4,1,0,
112419-C,4.375085558,F,OM,OM,English,0,,CP,A,SHARING,Set-matching,3,10,13,0,0,
112419-C,4.375085558,F,OM,OM,English,0,,CP,A,SHARING,Set-matching,4,6,7,0,0,
112419-C,4.375085558,F,OM,OM,English,0,,CP,A,SHARING,Set-matching,5,8,8,1,0,
112419-C,4.375085558,F,OM,OM,English,0,,CP,A,SHARING,Highest count,NA,Raw_string,10-Jan,NA,NA,
112419-C,4.375085558,F,OM,OM,English,0,,CP,A,SHARING,Highest count,NA,Highest_count,10,NA,NA,
112419-C,4.375085558,F,OM,OM,English,0,,CP,A,SHARING,Give_N,1,1,1,1,,
