SID,Age,Sex,Experimenter,Entered by,Language,Exclude,Exclude_reason,Knower_level,Counterbalance,Condition,Task,Trial_number,Task_item,Response,Correct,Counting/Number language,Notes,Exclude Trial,Exclude Trial Reason
030720-L,6.162902122,M,LK,LK,English,1,Out of age range,CP,A,EXPLICIT,Give_N,10,NA,,HELP,,,,
030720-L,6.162902122,M,LK,LK,English,1,Out of age range,CP,A,EXPLICIT,Give_N,11,NA,,HELP,,,,
030720-L,6.162902122,M,LK,LK,English,1,Out of age range,CP,A,EXPLICIT,Give_N,12,NA,,HELP,,,,
030720-L,6.162902122,M,LK,LK,English,1,Out of age range,CP,A,EXPLICIT,Give_N,13,NA,,HELP,,,,
030720-L,6.162902122,M,LK,LK,English,1,Out of age range,CP,A,EXPLICIT,Give_N,14,NA,,HELP,,,,
030720-L,6.162902122,M,LK,LK,English,1,Out of age range,CP,A,EXPLICIT,Give_N,15,NA,,HELP,,,,
030720-BB,3.772758385,M,EL,EL,English,0,,CP,A,EXPLICIT,Set-matching,Training,1,1,1,,,,
030720-BB,3.772758385,M,EL,EL,English,0,,CP,A,EXPLICIT,Set-matching,Training,2,2,1,,,,
030720-BB,3.772758385,M,EL,EL,English,0,,CP,A,EXPLICIT,Set-matching,1,3,3,1,,,,
030720-BB,3.772758385,M,EL,EL,English,0,,CP,A,EXPLICIT,Set-matching,2,4,5,0,,,,
030720-BB,3.772758385,M,EL,EL,English,0,,CP,A,EXPLICIT,Set-matching,3,10,11,0,,,,
030720-BB,3.772758385,M,EL,EL,English,0,,CP,A,EXPLICIT,Set-matching,5,8,25,0,,,1,
030720-BB,3.772758385,M,EL,EL,English,0,,CP,A,EXPLICIT,Set-matching,NA,Neutral-Final Question,NA,NA,,,,
030720-BB,3.772758385,M,EL,EL,English,0,,CP,A,EXPLICIT,Highest count,NA,Raw_string,"1-20, 1-4",NA,NA,,,
030720-BB,3.772758385,M,EL,EL,English,0,,CP,A,EXPLICIT,Highest count,NA,Highest_count,20,HELP,NA,,,
030720-BB,3.772758385,M,EL,EL,English,0,,CP,A,EXPLICIT,Give_N,1,1,1,1,,,,
030720-BB,3.772758385,M,EL,EL,English,0,,CP,A,EXPLICIT,Give_N,2,2,2,1,,,,
030720-BB,3.772758385,M,EL,EL,English,0,,CP,A,EXPLICIT,Give_N,3,3,3,1,,,,
030720-BB,3.772758385,M,EL,EL,English,0,,CP,A,EXPLICIT,Give_N,4,4,4,1,,,,
030720-BB,3.772758385,M,EL,EL,English,0,,CP,A,EXPLICIT,Give_N,5,5,5,1,,,,
030720-BB,3.772758385,M,EL,EL,English,0,,CP,A,EXPLICIT,Give_N,6,6,10,0,,,,
030720-BB,3.772758385,M,EL,EL,English,0,,CP,A,EXPLICIT,Give_N,7,6,6,1,,,,
030720-BB,3.772758385,M,EL,EL,English,0,,CP,A,EXPLICIT,Give_N,8,NA,,HELP,,,,
030720-BB,3.772758385,M,EL,EL,English,0,,CP,A,EXPLICIT,Give_N,9,NA,,HELP,,,,
030720-BB,3.772758385,M,EL,EL,English,0,,CP,A,EXPLICIT,Give_N,10,NA,,HELP,,,,
030720-BB,3.772758385,M,EL,EL,English,0,,CP,A,EXPLICIT,Give_N,11,NA,,HELP,,,,
030720-BB,3.772758385,M,EL,EL,English,0,,CP,A,EXPLICIT,Give_N,12,NA,,HELP,,,,
030720-BB,3.772758385,M,EL,EL,English,0,,CP,A,EXPLICIT,Give_N,13,NA,,HELP,,,,
030720-BB,3.772758385,M,EL,EL,English,0,,CP,A,EXPLICIT,Give_N,14,NA,,HELP,,,,
030720-BB,3.772758385,M,EL,EL,English,0,,CP,A,EXPLICIT,Give_N,15,NA,,HELP,,,,
030720-BB,3.772758385,M,EL,EL,English,0,,CP,A,EXPLICIT,Give_N,15,NA,,HELP,,,,
030720-W,4.681724846,M,EL,EL,English,1,DNF,NA,B,EXPLICIT,Set-matching,Training,1,1,1,,,,
030720-W,4.681724846,M,EL,EL,English,1,DNF,NA,B,EXPLICIT,Set-matching,Training,2,2,1,,,,
030720-W,4.681724846,M,EL,EL,English,1,DNF,NA,B,EXPLICIT,Set-matching,1,4,5,0,,,,
030720-W,4.681724846,M,EL,EL,English,1,DNF,NA,B,EXPLICIT,Set-matching,2,3,3,1,,,,
030720-W,4.681724846,M,EL,EL,English,1,DNF,NA,B,EXPLICIT,Set-matching,3,8,11,0,,,,
030720-W,4.681724846,M,EL,EL,English,1,DNF,NA,B,EXPLICIT,Set-matching,5,10,13,0,,,,
030720-W,4.681724846,M,EL,EL,English,1,DNF,NA,B,EXPLICIT,Set-matching,NA,Neutral-Final Question,IDK,0,,,,
030720-W,4.681724846,M,EL,EL,English,1,DNF,NA,B,EXPLICIT,Highest count,NA,Raw_string,"1-14, 16, 18, 19, 20",NA,NA,,,
030720-W,4.681724846,M,EL,EL,English,1,DNF,NA,B,EXPLICIT,Highest count,NA,Highest_count,14,HELP,NA,,,
030720-W,4.681724846,M,EL,EL,English,1,DNF,NA,B,EXPLICIT,Give_N,1,NA,,HELP,,,,
030720-W,4.681724846,M,EL,EL,English,1,DNF,NA,B,EXPLICIT,Give_N,2,NA,,HELP,,,,
030720-W,4.681724846,M,EL,EL,English,1,DNF,NA,B,EXPLICIT,Give_N,3,NA,,HELP,,,,
030720-W,4.681724846,M,EL,EL,English,1,DNF,NA,B,EXPLICIT,Give_N,4,NA,,HELP,,,,
030720-W,4.681724846,M,EL,EL,English,1,DNF,NA,B,EXPLICIT,Give_N,5,NA,,HELP,,,,
030720-W,4.681724846,M,EL,EL,English,1,DNF,NA,B,EXPLICIT,Give_N,6,NA,,HELP,,,,
030720-W,4.681724846,M,EL,EL,English,1,DNF,NA,B,EXPLICIT,Give_N,7,NA,,HELP,,,,
030720-W,4.681724846,M,EL,EL,English,1,DNF,NA,B,EXPLICIT,Give_N,8,NA,,HELP,,,,
030720-W,4.681724846,M,EL,EL,English,1,DNF,NA,B,EXPLICIT,Give_N,9,NA,,HELP,,,,
030720-W,4.681724846,M,EL,EL,English,1,DNF,NA,B,EXPLICIT,Give_N,10,NA,,HELP,,,,
030720-W,4.681724846,M,EL,EL,English,1,DNF,NA,B,EXPLICIT,Give_N,11,NA,,HELP,,,,
030720-W,4.681724846,M,EL,EL,English,1,DNF,NA,B,EXPLICIT,Give_N,12,NA,,HELP,,,,
030720-W,4.681724846,M,EL,EL,English,1,DNF,NA,B,EXPLICIT,Give_N,13,NA,,HELP,,,,
030720-W,4.681724846,M,EL,EL,English,1,DNF,NA,B,EXPLICIT,Give_N,14,NA,,HELP,,,,
030720-W,4.681724846,M,EL,EL,English,1,DNF,NA,B,EXPLICIT,Give_N,15,NA,,HELP,,,,
030720-W,4.681724846,M,EL,EL,English,1,DNF,NA,B,EXPLICIT,Give_N,15,NA,,HELP,,,,
031320-LV,4.473648186,M,AMB,AMB,English,0,,3,A,EXPLICIT,Set-matching,Training,1,1,1,,,,
031320-LV,4.473648186,M,AMB,AMB,English,0,,3,A,EXPLICIT,Set-matching,Training,2,2,1,,,,
031320-LV,4.473648186,M,AMB,AMB,English,0,,3,A,EXPLICIT,Set-matching,1,3,3,1,,,,
031320-LV,4.473648186,M,AMB,AMB,English,0,,3,A,EXPLICIT,Set-matching,2,4,4,1,,,,
031320-LV,4.473648186,M,AMB,AMB,English,0,,3,A,EXPLICIT,Set-matching,3,10,14,0,,,,
031320-LV,4.473648186,M,AMB,AMB,English,0,,3,A,EXPLICIT,Set-matching,5,8,11,0,,,,
031320-LV,4.473648186,M,AMB,AMB,English,0,,3,A,EXPLICIT,Set-matching,NA,Neutral-Final Question,NA,NA,,,,
031320-LV,4.473648186,M,AMB,AMB,English,0,,3,A,EXPLICIT,Highest count,NA,Raw_string,"1-12, 14-29, 60-65, 
63-65, 60, 66, 69, 64, 
61-65, 40-45, 40, 44",NA,NA,,,
031320-LV,4.473648186,M,AMB,AMB,English,0,,3,A,EXPLICIT,Highest count,NA,Highest_count,29,HELP,NA,,,
031320-LV,4.473648186,M,AMB,AMB,English,0,,3,A,EXPLICIT,Give_N,1,1,1,1,,,,
031320-LV,4.473648186,M,AMB,AMB,English,0,,3,A,EXPLICIT,Give_N,2,2,2,1,,,,
031320-LV,4.473648186,M,AMB,AMB,English,0,,3,A,EXPLICIT,Give_N,3,3,3,1,,,,
031320-LV,4.473648186,M,AMB,AMB,English,0,,3,A,EXPLICIT,Give_N,4,4,4,1,,,,
031320-LV,4.473648186,M,AMB,AMB,English,0,,3,A,EXPLICIT,Give_N,5,5,5,1,,,,
031320-LV,4.473648186,M,AMB,AMB,English,0,,3,A,EXPLICIT,Give_N,6,6,8,0,,,,
031320-LV,4.473648186,M,AMB,AMB,English,0,,3,A,EXPLICIT,Give_N,7,5,5,1,counted on their own first,,,
031320-LV,4.473648186,M,AMB,AMB,English,0,,3,A,EXPLICIT,Give_N,8,6,5,0,,,,
031320-LV,4.473648186,M,AMB,AMB,English,0,,3,A,EXPLICIT,Give_N,9,5,4,0,counted on their own first,,,
031320-LV,4.473648186,M,AMB,AMB,English,0,,3,A,EXPLICIT,Give_N,10,4,4,1,,,,
031320-LV,4.473648186,M,AMB,AMB,English,0,,3,A,EXPLICIT,Give_N,11,3,3,1,,,,
031320-LV,4.473648186,M,AMB,AMB,English,0,,3,A,EXPLICIT,Give_N,12,3,3,1,,,,
031320-LV,4.473648186,M,AMB,AMB,English,0,,3,A,EXPLICIT,Give_N,13,NA,,HELP,,,,
031320-LV,4.473648186,M,AMB,AMB,English,0,,3,A,EXPLICIT,Give_N,14,NA,,HELP,,,,
031320-LV,4.473648186,M,AMB,AMB,English,0,,3,A,EXPLICIT,Give_N,15,NA,,HELP,,,,
0313020-OV,4.473648186,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Set-matching,Training,1,1,1,,,,
0313020-OV,4.473648186,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Set-matching,Training,2,2,1,,,,
0313020-OV,4.473648186,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Set-matching,1,3,3,1,,,,
0313020-OV,4.473648186,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Set-matching,2,4,6,0,,,,
0313020-OV,4.473648186,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Set-matching,3,10,14,0,,,,
0313020-OV,4.473648186,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Set-matching,5,8,11,0,,,,
0313020-OV,4.473648186,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Set-matching,NA,Neutral-Final Question,NA,NA,,,,
0313020-OV,4.473648186,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Highest count,NA,Raw_string,"1-9,20",NA,NA,,,
0313020-OV,4.473648186,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Highest count,NA,Highest_count,9,HELP,NA,,,
0313020-OV,4.473648186,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,1,1,1,1,,,,
0313020-OV,4.473648186,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,2,2,2,1,,,,
0313020-OV,4.473648186,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,3,3,3,1,,,,
0313020-OV,4.473648186,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,4,4,4,1,,,,
0313020-OV,4.473648186,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,5,5,5,1,counted on their own first,,,
0313020-OV,4.473648186,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,6,6,6,1,counted on their own first,,,
0313020-OV,4.473648186,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,7,6,6,1,counted on their own first,,,
0313020-OV,4.473648186,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,8,6,6,1,counted on their own first,,,
0313020-OV,4.473648186,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,9,NA,,HELP,,,,
0313020-OV,4.473648186,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,10,NA,,HELP,,,,
0313020-OV,4.473648186,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,11,NA,,HELP,,,,
0313020-OV,4.473648186,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,12,NA,,HELP,,,,
0313020-OV,4.473648186,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,13,NA,,HELP,,,,
0313020-OV,4.473648186,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,14,NA,,HELP,,,,
0313020-OV,4.473648186,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,15,NA,,HELP,,,,
031320-K,5.234770705,M,AMB,AMB,English,1,Out of age range,CP,A,EXPLICIT,Set-matching,Training,1,1,1,,,,
031320-K,5.234770705,M,AMB,AMB,English,1,Out of age range,CP,A,EXPLICIT,Set-matching,Training,2,2,1,,,,
031320-K,5.234770705,M,AMB,AMB,English,1,Out of age range,CP,A,EXPLICIT,Set-matching,1,3,3,1,,,,
031320-K,5.234770705,M,AMB,AMB,English,1,Out of age range,CP,A,EXPLICIT,Set-matching,2,4,4,1,,,,
031320-K,5.234770705,M,AMB,AMB,English,1,Out of age range,CP,A,EXPLICIT,Set-matching,3,10,10,1,,,,
031320-K,5.234770705,M,AMB,AMB,English,1,Out of age range,CP,A,EXPLICIT,Set-matching,5,8,8,1,,,,
031320-K,5.234770705,M,AMB,AMB,English,1,Out of age range,CP,A,EXPLICIT,Set-matching,NA,Neutral-Final Question,NA,NA,,,,
031320-K,5.234770705,M,AMB,AMB,English,1,Out of age range,CP,A,EXPLICIT,Highest count,NA,Raw_string,Jan-51,NA,NA,,,
031320-K,5.234770705,M,AMB,AMB,English,1,Out of age range,CP,A,EXPLICIT,Highest count,NA,Highest_count,51,HELP,NA,,,
031320-K,5.234770705,M,AMB,AMB,English,1,Out of age range,CP,A,EXPLICIT,Give_N,1,1,1,1,,,,
031320-K,5.234770705,M,AMB,AMB,English,1,Out of age range,CP,A,EXPLICIT,Give_N,2,2,2,1,,,,
031320-K,5.234770705,M,AMB,AMB,English,1,Out of age range,CP,A,EXPLICIT,Give_N,3,3,3,1,,,,
031320-K,5.234770705,M,AMB,AMB,English,1,Out of age range,CP,A,EXPLICIT,Give_N,4,4,4,1,,,,
031320-K,5.234770705,M,AMB,AMB,English,1,Out of age range,CP,A,EXPLICIT,Give_N,5,5,5,1,,,,
031320-K,5.234770705,M,AMB,AMB,English,1,Out of age range,CP,A,EXPLICIT,Give_N,6,6,6,1,,,,
031320-K,5.234770705,M,AMB,AMB,English,1,Out of age range,CP,A,EXPLICIT,Give_N,7,6,6,1,,,,
031320-K,5.234770705,M,AMB,AMB,English,1,Out of age range,CP,A,EXPLICIT,Give_N,8,6,6,1,Counted on their own first,,,
031320-K,5.234770705,M,AMB,AMB,English,1,Out of age range,CP,A,EXPLICIT,Give_N,9,NA,,HELP,,,,
031320-K,5.234770705,M,AMB,AMB,English,1,Out of age range,CP,A,EXPLICIT,Give_N,10,NA,,HELP,,,,
031320-K,5.234770705,M,AMB,AMB,English,1,Out of age range,CP,A,EXPLICIT,Give_N,11,NA,,HELP,,,,
031320-K,5.234770705,M,AMB,AMB,English,1,Out of age range,CP,A,EXPLICIT,Give_N,12,NA,,HELP,,,,
031320-K,5.234770705,M,AMB,AMB,English,1,Out of age range,CP,A,EXPLICIT,Give_N,13,NA,,HELP,,,,
031320-K,5.234770705,M,AMB,AMB,English,1,Out of age range,CP,A,EXPLICIT,Give_N,14,NA,,HELP,,,,
031320-K,5.234770705,M,AMB,AMB,English,1,Out of age range,CP,A,EXPLICIT,Give_N,15,NA,,HELP,,,,
031320-EW,4.895277207,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Set-matching,Training,1,1,1,,,,
031320-EW,4.895277207,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Set-matching,Training,2,2,1,,,,
031320-EW,4.895277207,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Set-matching,1,3,3,1,,,,
031320-EW,4.895277207,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Set-matching,2,4,4,1,,,,
031320-EW,4.895277207,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Set-matching,3,10,10,1,,,,
031320-EW,4.895277207,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Set-matching,5,8,8,1,,,,
031320-EW,4.895277207,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Set-matching,NA,Neutral-Final Question,NA,NA,,,,
031320-EW,4.895277207,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Highest count,NA,Raw_string,"1-100, 100-112",NA,NA,,,
031320-EW,4.895277207,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Highest count,NA,Highest_count,112,HELP,NA,,,
031320-EW,4.895277207,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,1,1,1,1,,,,
031320-EW,4.895277207,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,2,2,2,1,,,,
031320-EW,4.895277207,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,3,3,3,1,,,,
031320-EW,4.895277207,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,4,4,4,1,Counted on their own first,,,
031320-EW,4.895277207,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,5,5,5,1,Counted on their own first,,,
031320-EW,4.895277207,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,6,6,6,1,Counted on their own first,,,
031320-EW,4.895277207,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,7,6,6,1,Counted on their own first,,,
031320-EW,4.895277207,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,8,6,6,1,Counted on their own first,,,
031320-EW,4.895277207,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,9,NA,,HELP,,,,
031320-EW,4.895277207,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,10,NA,,HELP,,,,
031320-EW,4.895277207,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,11,NA,,HELP,,,,
031320-EW,4.895277207,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,12,NA,,HELP,,,,
031320-EW,4.895277207,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,13,NA,,HELP,,,,
031320-EW,4.895277207,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,14,NA,,HELP,,,,
031320-EW,4.895277207,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,15,NA,,HELP,,,,
031320-AG,3.033538672,F,AMB,AMB,English,1,Did not understand task,1,A,EXPLICIT,Set-matching,Training,1,1,1,,,,
031320-AG,3.033538672,F,AMB,AMB,English,1,Did not understand task,1,A,EXPLICIT,Set-matching,Training,2,17,0,,,,
031320-AG,3.033538672,F,AMB,AMB,English,1,Did not understand task,1,A,EXPLICIT,Set-matching,1,3,18,0,,,,
031320-AG,3.033538672,F,AMB,AMB,English,1,Did not understand task,1,A,EXPLICIT,Set-matching,2,4,16,0,,,,
031320-AG,3.033538672,F,AMB,AMB,English,1,Did not understand task,1,A,EXPLICIT,Set-matching,3,10,22,0,,,,
031320-AG,3.033538672,F,AMB,AMB,English,1,Did not understand task,1,A,EXPLICIT,Set-matching,5,8,23,0,,,,
031320-AG,3.033538672,F,AMB,AMB,English,1,Did not understand task,1,A,EXPLICIT,Set-matching,NA,Neutral-Final Question,NA,NA,,,,
031320-AG,3.033538672,F,AMB,AMB,English,1,Did not understand task,1,A,EXPLICIT,Highest count,NA,Raw_string,5-Jan,NA,NA,,,
031320-AG,3.033538672,F,AMB,AMB,English,1,Did not understand task,1,A,EXPLICIT,Highest count,NA,Highest_count,5,HELP,NA,,,
031320-AG,3.033538672,F,AMB,AMB,English,1,Did not understand task,1,A,EXPLICIT,Give_N,1,1,1,1,,,,
031320-AG,3.033538672,F,AMB,AMB,English,1,Did not understand task,1,A,EXPLICIT,Give_N,2,2,2,1,,,,
031320-AG,3.033538672,F,AMB,AMB,English,1,Did not understand task,1,A,EXPLICIT,Give_N,3,3,2,0,,,,
031320-AG,3.033538672,F,AMB,AMB,English,1,Did not understand task,1,A,EXPLICIT,Give_N,4,2,2,1,,,,
031320-AG,3.033538672,F,AMB,AMB,English,1,Did not understand task,1,A,EXPLICIT,Give_N,5,3,2,0,,,,
031320-AG,3.033538672,F,AMB,AMB,English,1,Did not understand task,1,A,EXPLICIT,Give_N,6,2,2,1,Counted on their own first,,,
031320-AG,3.033538672,F,AMB,AMB,English,1,Did not understand task,1,A,EXPLICIT,Give_N,7,1,1,1,,,,
031320-AG,3.033538672,F,AMB,AMB,English,1,Did not understand task,1,A,EXPLICIT,Give_N,8,NA,,HELP,,,,
031320-AG,3.033538672,F,AMB,AMB,English,1,Did not understand task,1,A,EXPLICIT,Give_N,9,NA,,HELP,,,,
031320-AG,3.033538672,F,AMB,AMB,English,1,Did not understand task,1,A,EXPLICIT,Give_N,10,NA,,HELP,,,,
031320-AG,3.033538672,F,AMB,AMB,English,1,Did not understand task,1,A,EXPLICIT,Give_N,11,NA,,HELP,,,,
031320-AG,3.033538672,F,AMB,AMB,English,1,Did not understand task,1,A,EXPLICIT,Give_N,12,NA,,HELP,,,,
031320-AG,3.033538672,F,AMB,AMB,English,1,Did not understand task,1,A,EXPLICIT,Give_N,13,NA,,HELP,,,,
031320-AG,3.033538672,F,AMB,AMB,English,1,Did not understand task,1,A,EXPLICIT,Give_N,14,NA,,HELP,,,,
031320-AG,3.033538672,F,AMB,AMB,English,1,Did not understand task,1,A,EXPLICIT,Give_N,15,NA,,HELP,,,,
031320-MM,4.41615332,F,AMB,AMB,English,0,,CP,A,EXPLICIT,Set-matching,Training,1,1,1,,,,
031320-MM,4.41615332,F,AMB,AMB,English,0,,CP,A,EXPLICIT,Set-matching,Training,2,2,1,,,,
031320-MM,4.41615332,F,AMB,AMB,English,0,,CP,A,EXPLICIT,Set-matching,1,3,3,1,,,,
031320-MM,4.41615332,F,AMB,AMB,English,0,,CP,A,EXPLICIT,Set-matching,2,4,4,1,,,,
031320-MM,4.41615332,F,AMB,AMB,English,0,,CP,A,EXPLICIT,Set-matching,3,10,9,0,,,,
031320-MM,4.41615332,F,AMB,AMB,English,0,,CP,A,EXPLICIT,Set-matching,5,8,7,0,,,,
031320-MM,4.41615332,F,AMB,AMB,English,0,,CP,A,EXPLICIT,Set-matching,NA,Neutral-Final Question,NA,NA,,,,
031320-MM,4.41615332,F,AMB,AMB,English,0,,CP,A,EXPLICIT,Highest count,NA,Raw_string,"1-29, 40-50",NA,NA,,,
031320-MM,4.41615332,F,AMB,AMB,English,0,,CP,A,EXPLICIT,Highest count,NA,Highest_count,29,HELP,NA,,,
031320-MM,4.41615332,F,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,1,1,1,1,,,,
031320-MM,4.41615332,F,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,2,2,2,1,,,,
031320-MM,4.41615332,F,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,3,3,4,0,,,,
031320-MM,4.41615332,F,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,4,2,2,1,,,,
031320-MM,4.41615332,F,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,5,2,2,1,,,,
031320-MM,4.41615332,F,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,6,3,3,1,,,,
031320-MM,4.41615332,F,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,7,4,4,1,,,,
031320-MM,4.41615332,F,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,8,5,5,1,Counted on their own first,,,
031320-MM,4.41615332,F,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,9,6,6,1,Counted on their own first,,,
031320-MM,4.41615332,F,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,10,6,6,1,Counted on their own first,,,
031320-MM,4.41615332,F,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,11,6,6,1,,,,
031320-MM,4.41615332,F,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,12,NA,,HELP,,,,
031320-MM,4.41615332,F,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,13,NA,,HELP,,,,
031320-MM,4.41615332,F,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,14,NA,,HELP,,,,
031320-MM,4.41615332,F,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,15,NA,,HELP,,,,
031320-FB,4.692676249,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Set-matching,Training,1,1,1,,,,
031320-FB,4.692676249,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Set-matching,Training,2,2,1,,,,
031320-FB,4.692676249,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Set-matching,1,3,3,1,,,,
031320-FB,4.692676249,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Set-matching,2,4,4,1,,,,
031320-FB,4.692676249,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Set-matching,3,10,10,1,,,,
031320-FB,4.692676249,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Set-matching,5,8,8,1,,,,
031320-FB,4.692676249,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Set-matching,NA,Neutral-Final Question,NA,NA,,,,
031320-FB,4.692676249,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Highest count,NA,Raw_string,"1-13, 16-29",NA,NA,,,
031320-FB,4.692676249,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Highest count,NA,Highest_count,29,HELP,NA,,,
031320-FB,4.692676249,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,1,1,1,1,,,,
031320-FB,4.692676249,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,2,2,"3,2",0,,,,
031320-FB,4.692676249,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,3,3,3,1,,,,
031320-FB,4.692676249,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,4,4,4,1,Counted on their own first,,,
031320-FB,4.692676249,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,5,5,"10,5",0,Counted on their own first,,,
031320-FB,4.692676249,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,6,6,6,1,Counted on their own first,,,
031320-FB,4.692676249,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,7,6,6,1,Counted on their own first,,,
031320-FB,4.692676249,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,8,6,6,1,Counted on their own first,,,
031320-FB,4.692676249,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,9,NA,,HELP,,,,
031320-FB,4.692676249,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,10,NA,,HELP,,,,
031320-FB,4.692676249,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,11,NA,,HELP,,,,
031320-FB,4.692676249,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,12,NA,,HELP,,,,
031320-FB,4.692676249,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,13,NA,,HELP,,,,
031320-FB,4.692676249,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,14,NA,,HELP,,,,
031320-FB,4.692676249,M,AMB,AMB,English,0,,CP,A,EXPLICIT,Give_N,15,NA,,HELP,,,,
031320-C,4.320328542,M,RMS,RMS,English,0,,CP,B,EXPLICIT,Set-matching,Training,1,1,1,,,,
031320-C,4.320328542,M,RMS,RMS,English,0,,CP,B,EXPLICIT,Set-matching,Training,2,2,1,,,,
031320-C,4.320328542,M,RMS,RMS,English,0,,CP,B,EXPLICIT,Set-matching,1,4,5,0,,,,
